book_name,author,rating_catalog,number_of_reviews_catalog,price_catalog,description,listening_time,genre,year_catalog,rating_advanced,number_of_reviews_advanced,price_advanced,year_advanced,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,tfidf_20,tfidf_21,tfidf_22,tfidf_23,tfidf_24,tfidf_25,tfidf_26,tfidf_27,tfidf_28,tfidf_29,tfidf_30,tfidf_31,tfidf_32,tfidf_33,tfidf_34,tfidf_35,tfidf_36,tfidf_37,tfidf_38,tfidf_39,tfidf_40,tfidf_41,tfidf_42,tfidf_43,tfidf_44,tfidf_45,tfidf_46,tfidf_47,tfidf_48,tfidf_49,tfidf_50,tfidf_51,tfidf_52,tfidf_53,tfidf_54,tfidf_55,tfidf_56,tfidf_57,tfidf_58,tfidf_59,tfidf_60,tfidf_61,tfidf_62,tfidf_63,tfidf_64,tfidf_65,tfidf_66,tfidf_67,tfidf_68,tfidf_69,tfidf_70,tfidf_71,tfidf_72,tfidf_73,tfidf_74,tfidf_75,tfidf_76,tfidf_77,tfidf_78,tfidf_79,tfidf_80,tfidf_81,tfidf_82,tfidf_83,tfidf_84,tfidf_85,tfidf_86,tfidf_87,tfidf_88,tfidf_89,tfidf_90,tfidf_91,tfidf_92,tfidf_93,tfidf_94,tfidf_95,tfidf_96,tfidf_97,tfidf_98,tfidf_99,author_encoded,genre_encoded,number_of_reviews_catalog_scaled,number_of_reviews_advanced_scaled
Book 186: The Journey,Dan Brown,4.8,225.0,34.46,A wonderful story about mystery,15 hours 7 minutes,Romance,2007.0,4.8,225.0,34.46,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2782792559882924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20843861134180897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5467638841200655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3902531301817017,0.3902531301817017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21417391453515863,0.0,0.0,0.0,0.39268165056662363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13330242258542335,0.0,0.24026935832732366,0.0,4,10,-1.0774319944724544,-1.0418570110754264
Book 187: The Mystery,Agatha Christie,3.1,2966.0,31.94,A wonderful saga about courage,20 hours 16 minutes,Business,2024.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4565159251052333,0.4565159251052333,0.0,0.0,0.0,0.32064904646436276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24232236303135254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2959191987453773,0.0,0.4716967269894332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15497204587365482,0.2959191987453773,0.0,0.0,0,2,0.5751305299137325,-1.1798172702697667
Book 188: The Mystery,Jane Austen,4.7,4548.0,19.56,A wonderful tale about adventure,18 hours 44 minutes,Science,2010.0,,0.0,,,0.26260272907941296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25719345599810844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47574125471415607,0.47574125471415607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2587927984543559,0.4701938313551089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16448253294800422,0.0,0.0,0.3116430566795442,11,12,1.5289261933865335,-1.1798172702697667
Book 189: The Mystery,Mark Twain,3.2,4698.0,27.93,A wonderful story about courage,7 hours 13 minutes,Mystery,2024.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2799494601291535,0.0,0.0,0.0,0.0,0.5447448349311487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4231293712291609,0.0,0.42695133077402925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2173860044633015,0.0,0.3721804704283916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13530163602798007,0.0,0.24387281670179276,0.0,16,8,1.6193619389749785,-1.1798172702697667
Book 18: The Adventure,Bill Bryson,4.3,1544.0,15.24,A wonderful story about adventure,12 hours 45 minutes,Fiction,2016.0,4.3,1544.0,15.24,2016.0,0.4648245070419183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4783157394875736,0.4783157394875736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233888088311022,0.42617495587029997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14557257756342937,0.0,0.2623855525116648,0.0,2,5,-0.2822003382647272,-0.23310331384282695
Book 190: The Adventure,Agatha Christie,3.2,3032.0,30.17,A wonderful tale about adventure,25 hours 43 minutes,Adventure,2014.0,,0.0,,,0.6166734774731331,0.4573783225033205,0.0,0.397406377284136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20257552225665046,0.368054140290987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1287521724446882,0.0,0.0,0.2439451767652346,0,0,0.6149222579726483,-1.1798172702697667
Book 191: The Mystery,James Patterson,4.5,3838.0,19.61,A wonderful story about courage,23 hours 0 minutes,Fantasy,2021.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3151807470729479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5049063409448328,0.5049063409448328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23818983482051995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2447437593140456,0.0,0.41901891384774914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1523291765014192,0.0,0.2745639035109917,0.0,10,4,1.1008636642678935,-1.1798172702697667
Book 192: The Adventure,Stephen King,4.6,4529.0,19.04,A wonderful saga about adventure,12 hours 26 minutes,Adventure,2014.0,4.6,4529.0,19.04,2014.0,0.6080018985887663,0.45094673050452294,0.0,0.3918181026531423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24239519512314692,0.37394419561780995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1269416768409814,0.24239519512314692,0.0,0.0,18,0,1.5174709989453303,1.5971694581354212
Book 193: The Mystery,Malcolm Gladwell,4.1,1073.0,14.29,A wonderful saga about adventure,24 hours 6 minutes,Adventure,2018.0,4.1,1073.0,14.29,2018.0,0.44383654838629016,0.49378128794771176,0.0,0.42903614613823404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21734704772093458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2654198457239816,0.4094644312558804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13899962111855985,0.2654198457239816,0.0,0.0,14,0,-0.5661685794124448,-0.5219001230896461
Book 194: The Tale,Malcolm Gladwell,4.2,716.0,29.8,A wonderful tale about love,24 hours 33 minutes,Romance,2000.0,4.2,716.0,29.8,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2790274655373084,0.0,0.0,0.0,0.0,0.47720854822715614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384243266504829,0.384243266504829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4130097553526432,0.0,0.0,0.3866343878906882,0.0,0.0,0.0,0.0,0.0,0.0,0.13124957707163523,0.0,0.0,0.24867697896792468,14,10,-0.7814056539129441,-0.7407970676779994
Book 195: The Adventure,James Patterson,4.1,548.0,16.62,A wonderful story about courage,11 hours 39 minutes,Comedy,2015.0,4.1,548.0,16.62,2015.0,0.2133354565054097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41849546394869125,0.41849546394869125,0.2764777445687158,0.5202998747824937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21469015224065943,0.0,0.3675649775823573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13362373032694994,0.0,0.24084849562569285,0.0,10,3,-0.8826936889720027,-0.8438073945431067
Book 196: The Mystery,Arthur Conan Doyle,3.7,2543.0,19.01,A wonderful saga about courage,22 hours 44 minutes,History,2003.0,3.7,2543.0,19.01,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271165942484284,0.0,0.0,0.5186165943319195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3962059739796792,0.3962059739796792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2049267655118961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25025244675381475,0.0,0.39890368909940765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13105649725584886,0.25025244675381475,0.0,0.0,1,6,0.3201017273543173,0.3794402369800441
Book 197: The Journey,Agatha Christie,3.2,3271.0,11.82,A wonderful tale about mystery,7 hours 26 minutes,Sci-Fi,2008.0,3.2,3271.0,11.82,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31443201128360015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23551799274654872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4827530789649148,0.4827530789649148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23698254760292306,0.0,0.0,0.0,0.468267480655907,0.0,0.0,0.0,0.0,0.0,0.1506204574741082,0.0,0.0,0.2853787507062581,0,11,0.7590165459435709,0.8258183200621764
Book 198: The Adventure,Bill Bryson,3.7,3931.0,38.45,A wonderful tale about adventure,6 hours 32 minutes,Fantasy,2002.0,3.7,3931.0,38.45,2002.0,0.398421227603046,0.0,0.0,0.0,0.0,0.5117935420787374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41358116702352865,0.41358116702352865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1963203977667562,0.35668936906445964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12477656444420375,0.0,0.0,0.23641264059118208,2,4,1.1569338265327294,1.2305017470322412
Book 199: The Journey,Dan Brown,4.3,4316.0,36.38,A wonderful story about adventure,22 hours 7 minutes,Psychology,2012.0,4.3,4316.0,36.38,2012.0,0.20549664665694464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5279430381287062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26870025640243905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4193428033549324,0.4193428033549324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2068015653769476,0.3768197373148408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1287138525671366,0.0,0.23199874514152616,0.0,4,9,1.3890522402097383,1.4665670794314456
Book 19: The Tale,Agatha Christie,4.8,711.0,36.46,A wonderful saga about mystery,19 hours 25 minutes,Business,2000.0,4.8,711.0,36.46,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39976134207451963,0.39976134207451963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21219656912900092,0.0,0.0,0.5284067521910198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25913018479869987,0.0,0.0,0.0,0.39728903768512214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21351610107728097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13570574351421696,0.25913018479869987,0.0,0.0,0,2,-0.7844201787658923,-0.7438628512156513
Book 1: The Journey,Isaac Asimov,4.1,524.0,26.5,A wonderful saga about courage,18 hours 54 minutes,Science,2015.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27531856627000045,0.0,0.0,0.0,0.0,0.0,0.0,0.4898308956539642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777804674026266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254084802149566,0.0,0.40501248333952594,0.0,0.0,0.38486635018972426,0.38486635018972426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13306349091733663,0.254084802149566,0.0,0.0,8,12,-0.8971634082661539,-1.1798172702697667
Book 200: The Journey,Leo Tolstoy,4.5,3375.0,37.34,A wonderful story about love,12 hours 7 minutes,Comedy,2020.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40156861707919295,0.40156861707919295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26766734608877246,0.0,0.2725848052754211,0.0,0.5259135729677393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20600659974267474,0.0,0.0,0.37770711615438884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1282190638102951,0.0,0.23110691906058828,0.0,13,3,0.8217186628848928,-1.1798172702697667
Book 201: The Journey,Ernest Hemingway,4.7,3364.0,28.77,A wonderful story about adventure,6 hours 31 minutes,Business,2007.0,,0.0,,,0.217353146421205,0.0,0.0,0.0,0.514660135860247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40104125180594935,0.40104125180594935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28420340245625597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21873335478095535,0.39856103187766906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13614023050296228,0.0,0.24538433129014692,0.0,5,2,0.8150867082084069,-1.1798172702697667
Book 202: The Journey,John Grisham,4.4,4719.0,22.81,A wonderful story about courage,9 hours 38 minutes,Mystery,2021.0,4.4,4719.0,22.81,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2879046654232429,0.0,0.0,0.0,0.0,0.5602246182919483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2904791115693801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21757662972144529,0.0,0.43908382599414897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22356337052348094,0.0,0.382756565296882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13914644534010437,0.0,0.2508028472923699,0.0,12,8,1.632022943357361,1.7136692325661975
Book 203: The Mystery,John Grisham,4.9,614.0,24.86,A wonderful saga about love,9 hours 49 minutes,Psychology,2022.0,4.9,614.0,24.86,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31386464447743506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2308519164750443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4809913431389405,0.4809913431389405,0.0,0.0,0.2819117199814168,0.0,0.0,0.45248878450102764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14763636893621296,0.2819117199814168,0.0,0.0,12,9,-0.8429019609130869,-0.8033390518461002
Book 204: The Mystery,John Grisham,4.2,1036.0,39.16,A wonderful saga about courage,11 hours 53 minutes,Mystery,2007.0,4.2,1036.0,39.16,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2721872543489606,0.0,0.0,0.0,0.0,0.5296406032441789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4113971919650567,0.0,0.4151131793946113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2511949906097741,0.0,0.4004061088605621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13155010480244592,0.2511949906097741,0.0,0.0,12,8,-0.5884760633242613,-0.5445869212682709
Book 205: The Adventure,Bill Bryson,3.7,2607.0,38.24,A wonderful tale about courage,19 hours 12 minutes,Comedy,2010.0,,0.0,,,0.20997296578914162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411899340006715,0.411899340006715,0.2721200355193367,0.5120991587492112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2069266058537421,0.0,0.397600018367249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13151761744699328,0.0,0.0,0.24918483181036918,2,3,0.35868764547205384,-1.1798172702697667
Book 206: The Adventure,Charles Dickens,4.2,617.0,30.13,A wonderful story about mystery,14 hours 45 minutes,Fiction,2013.0,4.2,617.0,30.13,2013.0,0.20542886123916132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42278260370139403,0.42278260370139403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20119729512741694,0.0,0.0,0.0,0.0,0.0,0.5505219699022164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2067333495168089,0.0,0.0,0.0,0.3790395907532461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1286713948316324,0.0,0.2319222177036314,0.0,3,5,-0.841093246001318,-0.8014995817235091
